chr	pos	fst	stat
Chr04	19275000	0.111528	2.mid	
Chr04	19325000	0.140633	2.mid	
Chr04	19375000	0.171025	2.mid	
Chr04	19425000	0.294203	2.mid	
Chr04	19475000	0.271861	2.mid	
Chr04	19525000	0.200052	2.mid	
Chr04	19575000	0.135685	2.mid	
Chr04	19625000	0.189159	2.mid	
Chr04	19675000	0.226461	2.mid	
Chr04	19725000	0.257943	2.mid	
Chr04	19775000	0.202653	2.mid	
Chr04	19825000	0.258585	2.mid	
Chr04	19875000	0.339918	2.mid	
Chr04	19925000	0.272057	2.mid	
Chr04	19975000	0.156288	2.mid	
Chr04	20025000	0.229579	2.mid	
Chr04	20075000	0.234665	2.mid	
Chr04	20125000	0.240761	2.mid	
Chr04	20175000	0.183808	2.mid	
Chr04	20225000	0.200766	2.mid	
Chr04	20275000	0.315265	3.high	
Chr04	20325000	0.379720	3.high	
Chr04	20375000	0.188452	2.mid	
Chr04	20425000	0.107290	1.low	
Chr04	20475000	0.093281	1.low	
Chr04	20525000	0.103807	1.low	
Chr04	20575000	0.125555	1.low	
Chr04	20625000	0.124411	1.low	
Chr04	20675000	0.105436	1.low	
Chr04	20725000	0.115911	1.low	
Chr04	20775000	0.112467	1.low	
Chr04	20825000	0.083318	1.low	
Chr04	20875000	0.093582	1.low	
Chr04	20925000	0.104122	1.low	
Chr04	20975000	0.122109	1.low	
Chr04	21025000	0.101692	1.low	
Chr04	21075000	0.118798	1.low	
Chr04	21125000	0.127302	1.low	
Chr04	21175000	0.178534	2.mid	
Chr04	21225000	0.257852	2.mid	
Chr04	21275000	0.375550	3.high	
Chr04	21325000	0.216139	2.mid	
Chr04	21375000	0.202538	2.mid	
Chr04	21425000	0.164163	2.mid	
Chr04	21475000	0.177381	2.mid	
Chr04	21525000	0.192937	2.mid	
Chr04	21575000	0.186344	2.mid	
Chr04	21625000	0.238348	2.mid	
Chr04	21675000	0.266428	2.mid	
Chr04	21725000	0.122142	2.mid	
Chr04	21775000	0.178314	2.mid	
Chr04	21825000	0.171466	2.mid	
Chr04	21875000	0.171155	2.mid	
Chr04	21925000	0.214672	2.mid	
Chr04	21975000	0.167351	1.low	
Chr04	22025000	0.099476	1.low	
Chr04	22075000	0.113104	1.low	
Chr04	22125000	0.114210	1.low	
Chr04	22175000	0.159886	1.low	
Chr04	22225000	0.113801	1.low	
Chr04	22275000	0.132368	1.low	
Chr04	22325000	0.140814	1.low	
Chr04	22375000	0.127997	1.low	
Chr04	22425000	0.128601	1.low	
Chr04	22475000	0.181389	1.low	
Chr04	22525000	0.171350	1.low	
Chr04	22575000	0.160919	1.low	
Chr04	22625000	0.299596	2.mid	
Chr04	22675000	0.236971	2.mid	
Chr04	22725000	0.163994	2.mid	
Chr04	22775000	0.153526	2.mid	
Chr04	22825000	0.131671	2.mid	
Chr04	22875000	0.312829	3.high	
Chr04	22925000	0.418872	3.high	
Chr04	22975000	0.252147	2.mid	
Chr04	23025000	0.170456	2.mid	
Chr04	23075000	0.184942	2.mid	
Chr04	23125000	0.218390	2.mid	
Chr04	23175000	0.231014	2.mid	
Chr04	23225000	0.142155	2.mid	
Chr04	23275000	0.215328	2.mid	
Chr04	23325000	0.110308	2.mid	
Chr04	23375000	0.124157	2.mid	
Chr04	23425000	0.214898	2.mid	
Chr04	23475000	0.210681	2.mid	
Chr04	23525000	0.177845	2.mid	
Chr04	23575000	0.206000	2.mid	
Chr04	23625000	0.162943	1.low	
Chr04	23675000	0.118728	1.low	
Chr04	23725000	0.115517	1.low	
Chr04	23775000	0.160357	1.low	
Chr04	23825000	0.113511	1.low	
Chr04	23875000	0.109571	1.low	
Chr04	23925000	0.106061	1.low	
Chr04	23975000	0.126042	1.low	
Chr04	24025000	0.217951	2.mid	
Chr04	24075000	0.200417	2.mid	
Chr04	24125000	0.476750	3.high	
Chr04	24175000	0.551194	3.high	
Chr04	24225000	0.506065	3.high	
Chr05	75000	0.111451	1.low	
Chr05	125000	0.175600	1.low	
Chr05	175000	0.158165	1.low	
Chr05	225000	0.121303	1.low	
Chr05	275000	0.159334	1.low	
Chr05	325000	0.148684	1.low	
Chr05	375000	0.142680	1.low	
Chr05	425000	0.107925	1.low	
Chr05	475000	0.119077	1.low	
Chr05	525000	0.099720	1.low	
Chr05	575000	0.171376	1.low	
Chr05	625000	0.146944	1.low	
Chr05	675000	0.104989	1.low	
Chr05	725000	0.111847	1.low	
Chr05	775000	0.087786	1.low	
Chr05	825000	0.093743	1.low	
Chr05	875000	0.091647	1.low	
Chr05	925000	0.135130	1.low	
Chr05	975000	0.098485	1.low	
Chr05	1025000	0.089259	1.low	
Chr05	1075000	0.102584	1.low	
Chr05	1125000	0.087425	1.low	
Chr05	1175000	0.077808	1.low	
Chr05	1225000	0.134046	1.low	
Chr05	1275000	0.107202	1.low	
Chr05	1325000	0.072927	1.low	
Chr05	1375000	0.082542	1.low	
Chr05	1425000	0.102042	1.low	
Chr05	1475000	0.070548	1.low	
Chr05	1525000	0.103494	1.low	
Chr05	1575000	0.120527	1.low	
Chr05	1625000	0.147460	1.low	
Chr05	1675000	0.155792	1.low	
Chr05	1725000	0.181202	1.low	
Chr05	1775000	0.145206	1.low	
Chr05	1825000	0.133980	1.low	
Chr05	1875000	0.168474	1.low	
Chr05	1925000	0.196864	2.mid	
Chr05	1975000	0.198729	2.mid	
Chr05	2025000	0.147926	2.mid	
Chr05	2075000	0.252449	2.mid	
Chr05	2125000	0.096645	1.low	
Chr05	2175000	0.114676	1.low	
Chr05	2225000	0.108282	1.low	
Chr05	2275000	0.118089	1.low	
Chr05	2325000	0.123924	1.low	
Chr05	2375000	0.128919	1.low	
Chr05	2425000	0.168303	1.low	
Chr05	2475000	0.152037	1.low	
Chr05	2525000	0.295480	2.mid	
Chr05	2575000	0.215072	2.mid	
Chr05	2625000	0.211318	2.mid	
Chr05	2675000	0.235359	2.mid	
Chr05	2725000	0.177692	2.mid	
Chr05	2775000	0.096838	1.low	
Chr05	2825000	0.088620	1.low	
Chr05	2875000	0.097763	1.low	
Chr05	2925000	0.128704	1.low	
Chr05	2975000	0.113538	1.low	
Chr05	3025000	0.130819	1.low	
Chr05	3075000	0.167162	1.low	
Chr05	3125000	0.149701	1.low	
Chr05	3175000	0.152013	1.low	
Chr05	3225000	0.165533	1.low	
Chr05	3275000	0.148778	1.low	
Chr05	3325000	0.209311	2.mid	
Chr05	3375000	0.173731	2.mid	
Chr05	3425000	0.212544	2.mid	
Chr05	3475000	0.201728	2.mid	
Chr05	3525000	0.208839	2.mid	
Chr05	3575000	0.218368	2.mid	
Chr05	3625000	0.190304	2.mid	
Chr05	3675000	0.366104	3.high	
Chr05	3725000	0.227601	2.mid	
Chr05	3775000	0.158202	2.mid	
Chr05	3825000	0.146264	2.mid	
Chr05	3875000	0.216615	2.mid	
Chr05	3925000	0.146502	1.low	
Chr05	3975000	0.093421	1.low	
Chr05	4025000	0.129270	1.low	
Chr05	4075000	0.178789	1.low	
Chr05	4125000	0.134850	1.low	
Chr05	4175000	0.190896	2.mid	
Chr05	4225000	0.240185	2.mid	
Chr05	4275000	0.127906	1.low	
Chr05	4325000	0.125927	1.low	
Chr05	4375000	0.140848	1.low	
Chr05	4425000	0.159541	1.low	
Chr05	4475000	0.172058	1.low	
Chr05	4525000	0.233007	2.mid	
Chr05	4575000	0.186300	2.mid	
Chr05	4625000	0.312740	3.high	
Chr05	4675000	0.355263	3.high	
Chr05	4725000	0.196707	2.mid	
Chr05	4775000	0.176242	2.mid	
Chr05	4825000	0.270476	2.mid	
Chr05	4875000	0.245927	2.mid	
Chr05	4925000	0.188522	2.mid	
Chr05	4975000	0.244568	2.mid	
Chr05	5025000	0.136173	2.mid	
Chr05	5075000	0.217975	2.mid	
Chr05	5125000	0.114236	2.mid	
Chr05	5175000	0.490759	3.high	
Chr05	5225000	0.277342	3.high	
Chr05	5275000	0.280639	3.high	
Chr05	5325000	0.130861	2.mid	
Chr05	5375000	0.131449	2.mid	
Chr05	5425000	0.224843	2.mid	
Chr05	5475000	0.152902	2.mid	
Chr05	5525000	0.263318	2.mid	
Chr05	5575000	0.164420	2.mid	
Chr05	5625000	0.217988	2.mid	
Chr05	5675000	0.427921	3.high	
Chr05	5725000	0.257920	2.mid	
Chr05	5775000	0.262027	2.mid	
Chr05	5825000	0.184176	2.mid	
Chr05	5875000	0.222877	2.mid	
Chr05	5925000	0.366978	3.high	
Chr05	5975000	0.361238	3.high	
Chr05	6025000	0.258453	3.high	
Chr05	6075000	0.250953	3.high	
Chr05	6125000	0.380271	3.high	
Chr05	6175000	0.272864	3.high	
Chr05	6225000	0.322983	3.high	
Chr05	6275000	0.245951	2.mid	
Chr05	6325000	0.205525	2.mid	
Chr05	6375000	0.242320	2.mid	
Chr05	6425000	0.190585	2.mid	
Chr05	6475000	0.269047	2.mid	
Chr05	6525000	0.243675	2.mid	
Chr05	6575000	0.200214	2.mid	
Chr05	6625000	0.159157	2.mid	
Chr05	6675000	0.101766	2.mid	
Chr05	6725000	0.153106	2.mid	
Chr05	6775000	0.140149	2.mid	
Chr05	6825000	0.309669	3.high	
Chr05	6875000	0.295089	3.high	
Chr05	6925000	0.323748	3.high	
Chr05	6975000	0.216598	2.mid	
Chr05	7025000	0.155122	2.mid	
Chr05	7075000	0.147836	2.mid	
Chr05	7125000	0.229913	2.mid	
Chr05	7175000	0.201783	2.mid	
Chr05	7225000	0.244798	2.mid	
Chr05	7275000	0.176780	2.mid	
Chr05	7325000	0.348404	3.high	
Chr05	7375000	0.356471	3.high	
Chr05	7425000	0.156374	2.mid	
Chr05	7475000	0.205640	2.mid	
Chr05	7525000	0.142145	2.mid	
Chr05	7575000	0.219693	2.mid	
Chr05	7625000	0.138834	1.low	
Chr05	7675000	0.139334	1.low	
Chr05	7725000	0.204747	1.low	
Chr05	7775000	0.145969	1.low	
Chr05	7825000	0.121543	1.low	
Chr05	7875000	0.104422	1.low	
Chr05	7925000	0.177664	1.low	
Chr05	7975000	0.188684	1.low	
Chr05	8025000	0.119209	1.low	
Chr05	8075000	0.298930	2.mid	
Chr05	8125000	0.221531	2.mid	
Chr05	8175000	0.232316	2.mid	
Chr05	8225000	0.187178	2.mid	
Chr05	8275000	0.171176	2.mid	
Chr05	8325000	0.219073	2.mid	
Chr05	8375000	0.181601	2.mid	
Chr05	8425000	0.197869	2.mid	
Chr05	8475000	0.085545	1.low	
Chr05	8525000	0.094221	1.low	
Chr05	8575000	0.116261	1.low	
Chr05	8625000	0.182934	1.low	
Chr05	8675000	0.135960	1.low	
Chr05	8725000	0.201090	2.mid	
Chr05	8775000	0.153032	2.mid	
Chr05	8825000	0.274483	2.mid	
Chr05	8875000	0.250307	2.mid	
Chr05	8925000	0.188645	2.mid	
Chr05	8975000	0.190657	2.mid	
Chr05	9025000	0.183103	2.mid	
Chr05	9075000	0.168137	2.mid	
Chr05	9125000	0.135537	2.mid	
Chr05	9175000	0.143842	2.mid	
Chr05	9225000	0.149438	2.mid	
Chr05	9275000	0.213361	2.mid	
Chr05	9325000	0.267911	2.mid	
Chr05	9375000	0.136514	1.low	
Chr05	9425000	0.164858	1.low	
Chr05	9475000	0.146119	1.low	
Chr05	9525000	0.178671	1.low	
Chr05	9575000	0.155038	1.low	
Chr05	9625000	0.144185	1.low	
Chr05	9675000	0.252733	2.mid	
Chr05	9725000	0.290183	2.mid	
Chr05	9775000	0.196783	2.mid	
Chr05	9825000	0.164149	2.mid	
Chr05	9875000	0.154441	2.mid	
Chr05	9925000	0.163907	2.mid	
Chr05	9975000	0.319871	2.mid	
Chr05	10025000	0.082950	2.mid	
Chr05	10075000	0.192943	2.mid	
Chr05	10125000	0.204311	2.mid	
Chr05	10175000	0.083454	1.low	
Chr05	10225000	0.149026	1.low	
Chr05	10275000	0.157435	1.low	
Chr05	10325000	0.173839	1.low	
Chr05	10375000	0.158910	1.low	
Chr05	10425000	0.141212	1.low	
Chr05	10475000	0.146360	1.low	
Chr05	10525000	0.216531	2.mid	
Chr05	10575000	0.175553	2.mid	
Chr05	10625000	0.199201	2.mid	
Chr05	10675000	0.168908	2.mid	
Chr05	10725000	0.551338	3.high	
Chr05	10775000	0.133526	2.mid	
Chr05	10825000	0.159050	2.mid	
Chr05	10875000	0.191078	2.mid	
Chr05	10925000	0.229044	2.mid	
Chr05	10975000	0.230758	2.mid	
Chr05	11025000	0.338023	2.mid	
Chr05	11075000	0.166591	1.low	
Chr05	11125000	0.168406	1.low	
Chr05	11175000	0.143922	1.low	
Chr05	11225000	0.125627	1.low	
Chr05	11275000	0.144511	1.low	
Chr05	11325000	0.216936	1.low	
Chr05	11375000	0.109759	1.low	
Chr05	11425000	0.187277	1.low	
Chr05	11475000	0.163875	1.low	
Chr05	11525000	0.169062	1.low	
Chr05	11575000	0.203013	1.low	
Chr05	11625000	0.139149	1.low	
Chr05	11675000	0.129392	1.low	
Chr05	11725000	0.235492	2.mid	
Chr05	11775000	0.211540	2.mid	
Chr05	11825000	0.182847	2.mid	
Chr05	11875000	0.314741	3.high	
Chr05	11925000	0.293020	3.high	
Chr05	11975000	0.291720	3.high	
Chr05	12025000	0.133709	2.mid	
Chr05	12075000	0.157006	2.mid	
Chr05	12125000	0.178972	2.mid	
Chr05	12175000	0.233528	2.mid	
Chr05	12225000	0.234408	2.mid	
Chr05	12275000	0.168403	2.mid	
Chr05	12325000	0.225310	2.mid	
Chr05	12375000	0.171075	2.mid	
Chr05	12425000	0.227255	2.mid	
Chr05	12475000	0.107627	2.mid	
Chr05	12525000	0.276314	2.mid	
Chr05	12575000	0.255466	2.mid	
Chr05	12625000	0.125573	1.low	
Chr05	12675000	0.166932	1.low	
Chr05	12725000	0.178452	1.low	
Chr05	12775000	0.127840	1.low	
Chr05	12825000	0.160850	1.low	
Chr05	12875000	0.123042	1.low	
Chr05	12925000	0.188356	2.mid	
Chr05	12975000	0.371624	3.high	
Chr05	13025000	0.360045	3.high	
Chr05	13075000	0.287510	3.high	
Chr05	13125000	0.407538	3.high	
Chr05	13175000	0.244836	3.high	
Chr05	13225000	0.438226	3.high	
Chr05	13275000	0.180017	2.mid	
Chr05	13325000	0.198064	2.mid	
Chr05	13375000	0.251866	2.mid	
Chr05	13425000	0.188174	2.mid	
Chr05	13475000	0.157837	2.mid	
Chr05	13525000	0.140719	2.mid	
Chr05	13575000	0.172456	2.mid	
Chr05	13625000	0.286295	2.mid	
Chr05	13675000	0.071700	1.low	
Chr05	13725000	0.154362	1.low	
Chr05	13825000	0.105072	1.low	
Chr05	13875000	0.183610	1.low	
Chr05	13925000	0.099934	1.low	
Chr05	13975000	0.250640	2.mid	
Chr05	14025000	0.211958	2.mid	
Chr05	14125000	0.315322	2.mid	
Chr05	14175000	0.136677	2.mid	
Chr05	14225000	0.164979	2.mid	
Chr05	14275000	0.142040	2.mid	
Chr05	14325000	0.155504	2.mid	
Chr05	14375000	0.275180	2.mid	
Chr05	14425000	0.159707	2.mid	
Chr05	14475000	0.267796	2.mid	
Chr05	14525000	0.226102	2.mid	
Chr05	14575000	0.119788	2.mid	
Chr05	14625000	0.174553	2.mid	
Chr05	14675000	0.314145	2.mid	
Chr05	14725000	0.232659	2.mid	
Chr05	14775000	0.290025	2.mid	
Chr05	14825000	0.132355	2.mid	
Chr05	14925000	0.195973	2.mid	
Chr05	14975000	0.259737	2.mid	
Chr05	15025000	0.159335	2.mid	
Chr05	15075000	0.394739	3.high	
Chr05	15125000	0.138953	2.mid	
Chr05	15175000	0.133047	2.mid	
Chr05	15275000	0.045492	2.mid	
Chr05	15325000	0.273895	2.mid	
Chr05	15375000	0.264495	2.mid	
Chr05	15425000	0.296167	2.mid	
Chr05	15475000	0.217452	2.mid	
Chr05	15525000	0.240144	2.mid	
Chr05	15575000	0.135702	2.mid	
Chr05	15625000	0.218311	2.mid	
Chr05	15675000	0.101735	1.low	
Chr05	15725000	0.119652	1.low	
Chr05	15775000	0.128379	1.low	
Chr05	15825000	0.168841	1.low	
Chr05	15875000	0.149325	1.low	
Chr05	15925000	0.155480	1.low	
Chr05	15975000	0.237319	2.mid	
Chr05	16025000	0.234056	2.mid	
Chr05	16075000	0.238425	2.mid	
Chr05	16125000	0.238653	2.mid	
Chr05	16175000	0.124217	2.mid	
Chr05	16225000	0.107039	2.mid	
Chr05	16275000	0.206701	2.mid	
Chr05	16325000	0.301657	2.mid	
Chr05	16375000	0.158929	2.mid	
Chr05	16425000	0.119440	2.mid	
Chr05	16475000	0.231039	2.mid	
Chr05	16525000	0.182402	2.mid	
Chr05	16575000	0.189307	2.mid	
Chr05	16625000	0.208454	2.mid	
Chr05	16675000	0.247238	2.mid	
Chr05	16725000	0.142463	2.mid	
Chr05	16775000	0.215266	2.mid	
Chr05	16825000	0.106903	2.mid	
Chr05	16875000	0.276096	2.mid	
Chr05	16925000	0.247869	2.mid	
Chr05	16975000	0.164683	2.mid	
Chr05	17025000	0.180493	2.mid	
Chr05	17075000	0.162628	2.mid	
Chr05	17125000	0.162533	2.mid	
Chr05	17175000	0.174937	2.mid	
Chr05	17225000	0.155749	2.mid	
Chr05	17275000	0.189981	2.mid	
Chr05	17325000	0.167702	2.mid	
Chr05	17375000	0.276396	2.mid	
Chr05	17425000	0.117545	2.mid	
Chr05	17475000	0.413489	3.high	
Chr05	17525000	0.362608	3.high	
Chr05	17575000	0.236560	2.mid	
Chr05	17625000	0.163591	2.mid	
Chr05	17675000	0.250875	2.mid	
Chr05	17725000	0.387635	3.high	
Chr05	17775000	0.207819	2.mid	
Chr05	17825000	0.233844	2.mid	
Chr05	17875000	0.220215	2.mid	
Chr05	17925000	0.278003	3.high	
Chr05	17975000	0.320925	3.high	
Chr05	18025000	0.294259	3.high	
Chr05	18075000	0.211743	2.mid	
Chr05	18125000	0.165035	2.mid	
Chr05	18175000	0.267537	2.mid	
Chr05	18225000	0.295921	2.mid	
Chr05	18275000	0.157432	2.mid	
Chr05	18325000	0.199140	2.mid	
Chr05	18375000	0.332102	3.high	
Chr05	18425000	0.484271	3.high	
Chr05	18475000	0.323330	3.high	
Chr05	18525000	0.257345	2.mid	
Chr05	18575000	0.128977	2.mid	
Chr05	18625000	0.180591	2.mid	
Chr05	18675000	0.221002	2.mid	
Chr05	18725000	0.312598	2.mid	
Chr05	18775000	0.230019	2.mid	
Chr05	18825000	0.262345	2.mid	
Chr05	18875000	0.167460	2.mid	
Chr05	18925000	0.154002	2.mid	
Chr05	18975000	0.265537	2.mid	
Chr05	19025000	0.313136	2.mid	
Chr05	19075000	0.296328	2.mid	
Chr05	19125000	0.179133	2.mid	
Chr05	19175000	0.218405	2.mid	
Chr05	19225000	0.359717	3.high	
Chr05	19275000	0.165927	2.mid	
Chr05	19325000	0.193567	2.mid	
Chr05	19375000	0.192620	2.mid	
Chr05	19425000	0.170260	2.mid	
Chr05	19475000	0.174751	2.mid	
Chr05	19525000	0.229187	2.mid	
Chr05	19575000	0.217791	2.mid	
Chr05	19625000	0.229193	2.mid	
Chr05	19675000	0.180605	2.mid	
Chr05	19725000	0.150293	1.low	
Chr05	19775000	0.081081	1.low	
Chr05	19825000	0.142782	1.low	
Chr05	19875000	0.280579	2.mid	
Chr05	19925000	0.299897	2.mid	
Chr05	19975000	0.203081	2.mid	
Chr05	20025000	0.240812	2.mid	
Chr05	20075000	0.164681	1.low	
Chr05	20125000	0.099055	1.low	
Chr05	20175000	0.108748	1.low	
Chr05	20225000	0.153336	1.low	
Chr05	20275000	0.187289	1.low	
Chr05	20325000	0.151394	1.low	
Chr05	20375000	0.176179	1.low	
Chr05	20425000	0.117361	1.low	
Chr05	20475000	0.161787	1.low	
Chr05	20525000	0.273759	2.mid	
Chr05	20575000	0.191844	2.mid	
Chr05	20625000	0.158342	2.mid	
Chr05	20675000	0.203048	2.mid	
Chr05	20725000	0.176715	2.mid	
Chr05	20775000	0.252836	2.mid	
Chr05	20825000	0.380504	3.high	
Chr05	20875000	0.340328	3.high	
Chr05	20925000	0.206636	2.mid	
Chr05	20975000	0.262560	2.mid	
Chr05	21025000	0.309668	2.mid	
Chr05	21075000	0.245742	2.mid	
Chr05	21125000	0.230429	2.mid	
Chr05	21175000	0.235247	2.mid	
Chr05	21225000	0.221152	2.mid	
Chr05	21275000	0.354745	3.high	
Chr05	21325000	0.328869	3.high	
Chr05	21375000	0.521120	3.high	
Chr05	21425000	0.229160	3.high	
Chr05	21475000	0.280479	3.high	
Chr05	21525000	0.372221	3.high	
Chr05	21575000	0.329244	3.high	
Chr05	21625000	0.161872	3.high	
Chr05	21675000	0.321217	3.high	
Chr05	21725000	0.186616	3.high	
Chr05	21775000	0.258255	3.high	
Chr05	21825000	0.293032	3.high	
Chr05	21875000	0.243917	3.high	
Chr05	21925000	0.436277	3.high	
Chr05	21975000	0.328065	3.high	
Chr05	22025000	0.272986	3.high	
Chr05	22075000	0.263940	3.high	
Chr05	22125000	0.325076	3.high	
Chr05	22175000	0.171730	2.mid	
Chr05	22225000	0.157621	2.mid	
Chr05	22275000	0.195135	2.mid	
Chr05	22325000	0.234762	2.mid	
Chr05	22375000	0.328969	3.high	
Chr05	22425000	0.463670	3.high	
Chr05	22475000	0.286706	3.high	
Chr05	22525000	0.190679	2.mid	
Chr05	22575000	0.203008	2.mid	
Chr05	22625000	0.118765	2.mid	
Chr05	22675000	0.263824	2.mid	
Chr05	22725000	0.321002	3.high	
Chr05	22775000	0.141021	3.high	
Chr05	22825000	0.296147	3.high	
Chr05	22875000	0.331705	3.high	
Chr05	22925000	0.300654	3.high	
Chr05	22975000	0.199979	2.mid	
Chr05	23025000	0.282652	2.mid	
Chr05	23075000	0.143539	1.low	
Chr05	23125000	0.115239	1.low	
Chr05	23175000	0.150730	1.low	
Chr05	23225000	0.181423	1.low	
Chr05	23275000	0.157968	1.low	
Chr05	23325000	0.162697	1.low	
Chr05	23375000	0.205764	2.mid	
Chr05	23425000	0.320593	2.mid	
Chr05	23475000	0.197723	2.mid	
Chr05	23525000	0.178258	2.mid	
Chr05	23575000	0.177288	2.mid	
Chr05	23625000	0.258679	2.mid	
Chr05	23675000	0.193389	2.mid	
Chr05	23725000	0.198196	2.mid	
Chr05	23775000	0.152962	2.mid	
Chr05	23825000	0.212185	2.mid	
Chr05	23875000	0.197945	2.mid	
Chr05	23925000	0.211699	2.mid	
Chr05	23975000	0.187254	2.mid	
Chr05	24025000	0.216632	2.mid	
Chr05	24075000	0.256406	2.mid	
Chr05	24125000	0.264631	2.mid	
Chr05	24175000	0.093868	1.low	
Chr05	24225000	0.103918	1.low	
Chr05	24275000	0.192704	2.mid	
Chr05	24325000	0.213861	2.mid	
Chr05	24375000	0.166253	2.mid	
Chr05	24425000	0.167003	2.mid	
Chr05	24475000	0.403037	3.high	
Chr05	24525000	0.221689	2.mid	
Chr05	24575000	0.232841	2.mid	
Chr05	24625000	0.183643	2.mid	
Chr05	24675000	0.261059	2.mid	
Chr05	24725000	0.180108	2.mid	
Chr05	24775000	0.179932	2.mid	
Chr05	24825000	0.160916	2.mid	
Chr05	24875000	0.242073	2.mid	
Chr05	24925000	0.153399	2.mid	
Chr05	24975000	0.234665	2.mid	
Chr05	25025000	0.130589	1.low	
Chr05	25075000	0.161749	1.low	
Chr05	25125000	0.142827	1.low	
Chr05	25175000	0.105836	1.low	
Chr05	25225000	0.155005	1.low	
Chr05	25275000	0.143774	1.low	
Chr05	25325000	0.102289	1.low	
Chr05	25375000	0.113256	1.low	
Chr05	25425000	0.202923	2.mid	
Chr05	25475000	0.131863	2.mid	
Chr05	25525000	0.211339	2.mid	
Chr05	25575000	0.149827	2.mid	
Chr05	25625000	0.193859	2.mid	
Chr05	25675000	0.323424	2.mid	
Chr05	25725000	0.230794	2.mid	
Chr05	25775000	0.190624	2.mid	
Chr05	25825000	0.155234	2.mid	
Chr06	75000	0.112241	1.low	
Chr06	125000	0.073824	1.low	
Chr06	175000	0.100563	1.low	
Chr06	225000	0.061386	1.low	
Chr06	275000	0.114019	1.low	
Chr06	325000	0.122959	1.low	
Chr06	375000	0.247732	2.mid	
Chr06	425000	0.105951	1.low	
Chr06	475000	0.114834	1.low	
Chr06	525000	0.157136	1.low	
Chr06	575000	0.098432	1.low	
Chr06	625000	0.127123	1.low	
Chr06	675000	0.238373	2.mid	
Chr06	725000	0.204275	2.mid	
Chr06	775000	0.090480	1.low	
Chr06	825000	0.119123	1.low	
Chr06	875000	0.088809	1.low	
Chr06	925000	0.089040	1.low	
Chr06	975000	0.104894	1.low	
Chr06	1025000	0.127527	1.low	
Chr06	1075000	0.157934	1.low	
Chr06	1125000	0.218287	2.mid	
Chr06	1175000	0.195482	2.mid	
Chr06	1225000	0.144120	2.mid	
Chr06	1275000	0.169844	2.mid	
Chr06	1325000	0.227111	2.mid	
Chr06	1375000	0.248501	2.mid	
Chr06	1425000	0.202001	2.mid	
Chr06	1475000	0.335127	2.mid	
Chr06	1525000	0.138671	1.low	
Chr06	1575000	0.078050	1.low	
Chr06	1625000	0.118000	1.low	
Chr06	1675000	0.199428	1.low	
Chr06	1725000	0.134981	1.low	
Chr06	1775000	0.119590	1.low	
Chr06	1825000	0.228472	2.mid	
Chr06	1875000	0.212523	2.mid	
Chr06	1925000	0.204027	2.mid	
Chr06	1975000	0.104198	2.mid	
Chr06	2025000	0.220484	2.mid	
Chr06	2075000	0.186710	2.mid	
Chr06	2125000	0.174405	2.mid	
Chr06	2175000	0.138327	2.mid	
Chr06	2225000	0.186747	2.mid	
Chr06	2275000	0.215410	2.mid	
Chr06	2325000	0.230188	2.mid	
Chr06	2375000	0.209792	2.mid	
Chr06	2425000	0.145721	2.mid	
Chr06	2475000	0.198720	2.mid	
Chr06	2525000	0.250447	2.mid	
Chr06	2575000	0.222472	2.mid	
Chr06	2625000	0.198473	2.mid	
Chr06	2675000	0.278821	2.mid	
Chr06	2725000	0.335701	2.mid	
Chr06	2775000	0.247381	2.mid	
Chr06	2825000	0.245883	2.mid	
Chr06	2875000	0.244281	2.mid	
Chr06	2925000	0.157370	2.mid	
Chr06	2975000	0.251901	2.mid	
Chr06	3025000	0.163392	2.mid	
Chr06	3075000	0.181921	2.mid	
Chr06	3125000	0.212743	2.mid	
Chr06	3175000	0.176466	2.mid	
Chr06	3225000	0.175160	2.mid	
Chr06	3275000	0.175191	2.mid	
Chr06	3325000	0.317139	3.high	
Chr06	3375000	0.381312	3.high	
Chr06	3425000	0.217139	2.mid	
Chr06	3475000	0.100015	1.low	
Chr06	3525000	0.135479	1.low	
Chr06	3575000	0.154588	1.low	
Chr06	3625000	0.123230	1.low	
Chr06	3675000	0.104826	1.low	
Chr06	3725000	0.137944	1.low	
Chr06	3775000	0.196996	2.mid	
Chr06	3825000	0.208790	2.mid	
Chr06	3875000	0.361536	3.high	
Chr06	3925000	0.149160	2.mid	
Chr06	3975000	0.181137	2.mid	
Chr06	4025000	0.147725	2.mid	
Chr06	4075000	0.202631	2.mid	
Chr06	4125000	0.196600	2.mid	
Chr06	4175000	0.213323	2.mid	
Chr06	4225000	0.217221	2.mid	
Chr06	4275000	0.132085	1.low	
Chr06	4325000	0.077682	1.low	
Chr06	4375000	0.116610	1.low	
Chr06	4425000	0.096529	1.low	
Chr06	4475000	0.064183	1.low	
Chr06	4525000	0.066022	1.low	
Chr06	4575000	0.074754	1.low	
Chr06	4625000	0.089004	1.low	
Chr06	4675000	0.058084	1.low	
Chr06	4725000	0.094633	1.low	
Chr06	4775000	0.092985	1.low	
Chr06	4825000	0.134623	1.low	
Chr06	4875000	0.101123	1.low	
Chr06	4925000	0.108736	1.low	
Chr06	4975000	0.117004	1.low	
Chr06	5025000	0.128185	1.low	
Chr06	5075000	0.143771	1.low	
Chr06	5125000	0.127823	1.low	
Chr06	5175000	0.215879	1.low	
Chr06	5225000	0.128379	1.low	
Chr06	5275000	0.190033	1.low	
