chr	pos	fst
Chr06	875000	0.088809
Chr06	925000	0.089040
Chr06	975000	0.104894
Chr06	1025000	0.127527
Chr06	1075000	0.157934
Chr06	1125000	0.218287
Chr06	1175000	0.195482
Chr06	1225000	0.144120
Chr06	1275000	0.169844
Chr06	1325000	0.227111
Chr06	1375000	0.248501
Chr06	1425000	0.202001
Chr06	1475000	0.335127
Chr06	1525000	0.138671
Chr06	1575000	0.078050
Chr06	1625000	0.118000
Chr06	1675000	0.199428
Chr06	1725000	0.134981
Chr06	1775000	0.119590
Chr06	1825000	0.228472
Chr06	1875000	0.212523
Chr06	1925000	0.204027
Chr06	1975000	0.104198
Chr06	2025000	0.220484
Chr06	2075000	0.186710
Chr06	2125000	0.174405
Chr06	2175000	0.138327
Chr06	2225000	0.186747
Chr06	2275000	0.215410
Chr06	2325000	0.230188
Chr06	2375000	0.209792
Chr06	2425000	0.145721
Chr06	2475000	0.198720
Chr06	2525000	0.250447
Chr06	2575000	0.222472
Chr06	2625000	0.198473
Chr06	2675000	0.278821
Chr06	2725000	0.335701
Chr06	2775000	0.247381
Chr06	2825000	0.245883
Chr06	2875000	0.244281
Chr06	2925000	0.157370
Chr06	2975000	0.251901
Chr06	3025000	0.163392
Chr06	3075000	0.181921
Chr06	3125000	0.212743
Chr06	3175000	0.176466
Chr06	3225000	0.175160
Chr06	3275000	0.175191
Chr06	3325000	0.317139
Chr06	3375000	0.381312
Chr06	3425000	0.217139
Chr06	3475000	0.100015
Chr06	3525000	0.135479
Chr06	3575000	0.154588
Chr06	3625000	0.123230
Chr06	3675000	0.104826
Chr06	3725000	0.137944
Chr06	3775000	0.196996
Chr06	3825000	0.208790
Chr06	3875000	0.361536
Chr06	3925000	0.149160
Chr06	3975000	0.181137
Chr06	4025000	0.147725
Chr06	4075000	0.202631
Chr06	4125000	0.196600
Chr06	4175000	0.213323
Chr06	4225000	0.217221
Chr06	4275000	0.132085
Chr06	4325000	0.077682
Chr06	4375000	0.116610
Chr06	4425000	0.096529
Chr06	4475000	0.064183
Chr06	4525000	0.066022
Chr06	4575000	0.074754
Chr06	4625000	0.089004
Chr06	4675000	0.058084
Chr06	4725000	0.094633
Chr06	4775000	0.092985
Chr06	4825000	0.134623
Chr06	4875000	0.101123
Chr06	4925000	0.108736
Chr06	4975000	0.117004
Chr06	5025000	0.128185
Chr06	5075000	0.143771
Chr06	5125000	0.127823
Chr06	5175000	0.215879
Chr06	5225000	0.128379
Chr06	5275000	0.190033
Chr06	5325000	0.120890
Chr06	5375000	0.106226
Chr06	5425000	0.133077
Chr06	5475000	0.190022
Chr06	5525000	0.256284
Chr06	5575000	0.258896
Chr06	5625000	0.166848
Chr06	5675000	0.120056
Chr06	5725000	0.221705
Chr06	5775000	0.202350
Chr06	5825000	0.248030
Chr06	5875000	0.209066
Chr06	5925000	0.337431
Chr06	5975000	0.117077
Chr06	6025000	0.140590
Chr06	6075000	0.125239
Chr06	6125000	0.171211
Chr06	6175000	0.373500
Chr06	6225000	0.202325
Chr06	6275000	0.256710
Chr06	6325000	0.215578
Chr06	6375000	0.250642
Chr06	6425000	0.162705
Chr06	6475000	0.110310
Chr06	6525000	0.179733
Chr06	6575000	0.110453
Chr06	6625000	0.215442
Chr06	6675000	0.139749
Chr06	6725000	0.193055
Chr06	6775000	0.104955
Chr06	6825000	0.312890
Chr06	6875000	0.170363
Chr06	6925000	0.124748
Chr06	6975000	0.133916
Chr06	7025000	0.153799
Chr06	7075000	0.070744
Chr06	7125000	0.111273
Chr06	7175000	0.246057
Chr06	7225000	0.203248
Chr06	7275000	0.182958
Chr06	7325000	0.139327
Chr06	7375000	0.152949
Chr06	7425000	0.132658
Chr06	7475000	0.166869
Chr06	7525000	0.136288
Chr06	7575000	0.226141
Chr06	7625000	0.254249
Chr06	7675000	0.319489
Chr06	7725000	0.212661
Chr06	7775000	0.232797
Chr06	7825000	0.174375
Chr06	7875000	0.129290
Chr06	7925000	0.144411
Chr06	7975000	0.275890
Chr06	8025000	0.405575
Chr06	8075000	0.202796
Chr06	8125000	0.290643
Chr06	8175000	0.297423
Chr06	8225000	0.295111
Chr06	8275000	0.227895
Chr06	8325000	0.295543
Chr06	8375000	0.381490
Chr06	8425000	0.285267
Chr06	8475000	0.194850
Chr06	8525000	0.135464
Chr06	8575000	0.185530
Chr06	8625000	0.139163
Chr06	8675000	0.202987
Chr06	8725000	0.152436
Chr06	8775000	0.144993
Chr06	8825000	0.155375
Chr06	8875000	0.214973
Chr06	8925000	0.270502
Chr06	8975000	0.147740
Chr06	9025000	0.161654
Chr06	9075000	0.196249
Chr06	9125000	0.175038
Chr06	9175000	0.179934
Chr06	9225000	0.186208
Chr06	9275000	0.186075
Chr06	9325000	0.164657
Chr06	9375000	0.180000
Chr06	9425000	0.236425
Chr06	9475000	0.148120
Chr06	9525000	0.112944
Chr06	9575000	0.106259
Chr06	9625000	0.100268
Chr06	9675000	0.084609
Chr06	9725000	0.192972
Chr06	9775000	0.314434
Chr06	9825000	0.347756
Chr06	9875000	0.162367
Chr06	9925000	0.362484
Chr06	9975000	0.138354
Chr06	10025000	0.171130
Chr06	10075000	0.137217
Chr06	10125000	0.169263
Chr06	10175000	0.154215
Chr06	10225000	0.246842
Chr06	10275000	0.168910
Chr06	10325000	0.182630
Chr06	10375000	0.138396
Chr06	10425000	0.084822
Chr06	10475000	0.201251
Chr06	10525000	0.302007
Chr06	10575000	0.198002
Chr06	10625000	0.203567
Chr06	10675000	0.213713
Chr06	10725000	0.281694
Chr06	10775000	0.373042
Chr06	10825000	0.463824
Chr06	10875000	0.190572
Chr06	10925000	0.125443
Chr06	10975000	0.356286
Chr06	11025000	0.237352
Chr06	11075000	0.197950
Chr06	11125000	0.156334
Chr06	11175000	0.205160
Chr06	11225000	0.129925
Chr06	11275000	0.174291
Chr06	11325000	0.254253
Chr06	11375000	0.171676
Chr06	11425000	0.312715
Chr06	11475000	0.163816
Chr06	11525000	0.193743
Chr06	11575000	0.156883
Chr06	11625000	0.192061
Chr06	11675000	0.237830
Chr06	11725000	0.205589
Chr06	11775000	0.103829
Chr06	11825000	0.224573
Chr06	11875000	0.248406
Chr06	11925000	0.208485
Chr06	11975000	0.098884
Chr06	12025000	0.241595
Chr06	12075000	0.322913
Chr06	12125000	0.511706
Chr06	12175000	0.259519
Chr06	12225000	0.294328
Chr06	12275000	0.216912
Chr06	12325000	0.283082
Chr06	12375000	0.137023
Chr06	12425000	0.111004
Chr06	12475000	0.125125
Chr06	12525000	0.096920
Chr06	12575000	0.179074
Chr06	12625000	0.107558
Chr06	12675000	0.302132
Chr06	12725000	0.144735
Chr06	12775000	0.151526
Chr06	12875000	0.152218
Chr06	12925000	0.120761
Chr06	12975000	0.101564
Chr06	13025000	0.250535
Chr06	13075000	0.193687
Chr06	13125000	0.307081
Chr06	13175000	0.202997
Chr06	13225000	0.310160
Chr06	13275000	0.213836
Chr06	13325000	0.344654
Chr06	13375000	0.298306
Chr06	13425000	0.104552
Chr06	13475000	0.148609
Chr06	13525000	0.154663
Chr06	13575000	0.202861
Chr06	13625000	0.195580
Chr06	13675000	0.197292
Chr06	13725000	0.241775
Chr06	13775000	0.267194
Chr06	13825000	0.257160
Chr06	13875000	0.377254
Chr06	13925000	0.161226
Chr06	13975000	0.274660
Chr06	14025000	0.297099
Chr06	14075000	0.412182
Chr06	14125000	0.253232
Chr06	14275000	0.346666
Chr06	14325000	0.304486
Chr06	14375000	0.148439
Chr06	14425000	0.076296
Chr06	14475000	0.127537
Chr06	14525000	0.323930
Chr06	14575000	0.239453
Chr06	14625000	0.235051
Chr06	14675000	0.287293
Chr06	14725000	0.010470
Chr06	14775000	0.131168
Chr06	14825000	0.368484
Chr06	14875000	0.366702
Chr06	14925000	0.297066
Chr06	14975000	0.294341
Chr06	15025000	0.362994
Chr06	15075000	0.261138
Chr06	15125000	0.209438
Chr06	15175000	0.355492
Chr06	15225000	0.411949
Chr06	15275000	0.376122
Chr06	15325000	0.462156
Chr06	15375000	0.354696
Chr06	15425000	0.303612
Chr06	15525000	0.136877
Chr06	15625000	0.382513
Chr06	15675000	0.165418
Chr06	15725000	0.103412
Chr06	15775000	0.129530
Chr06	15825000	0.168133
Chr06	15875000	0.588144
Chr06	15975000	0.137728
Chr06	16025000	0.361110
Chr06	16075000	0.148623
Chr06	16225000	0.360506
Chr06	16275000	0.369785
Chr06	16325000	0.251317
Chr06	16375000	0.247435
Chr06	16425000	0.316456
Chr06	16475000	0.468067
Chr06	16525000	0.489153
Chr06	16575000	0.290131
Chr06	16625000	0.355397
Chr06	16675000	0.440498
Chr06	16725000	0.157071
Chr06	16775000	0.330796
Chr06	16825000	0.228685
Chr06	16875000	0.368017
Chr06	16925000	0.370267
Chr06	16975000	0.429109
Chr06	17025000	0.512138
Chr06	17075000	0.176583
Chr06	17125000	0.359083
Chr06	17175000	0.529467
Chr06	17225000	0.201169
Chr06	17275000	0.352766
Chr06	17325000	0.224912
Chr06	17375000	0.298744
Chr06	17425000	0.262382
Chr06	17475000	0.302378
Chr06	17525000	0.431702
Chr06	17575000	0.273124
Chr06	17625000	0.286140
Chr06	17675000	0.179174
Chr06	17775000	0.249335
Chr06	17825000	0.138244
Chr06	17875000	0.239315
Chr06	17925000	0.225134
Chr06	17975000	0.184583
Chr06	18025000	0.252934
Chr06	18075000	0.222154
Chr06	18125000	0.168365
Chr06	18175000	0.191798
Chr06	18225000	0.214278
Chr06	18275000	0.224173
Chr06	18325000	0.344104
Chr06	18375000	0.204434
Chr06	18425000	0.220946
Chr06	18475000	0.174213
Chr06	18525000	0.133245
Chr06	18575000	0.216305
Chr06	18625000	0.197640
Chr06	18675000	0.162476
Chr06	18725000	0.153569
Chr06	18775000	0.222664
Chr06	18825000	0.244392
Chr06	18875000	0.244961
Chr06	18925000	0.266207
Chr06	18975000	0.174272
Chr06	19025000	0.244768
Chr06	19075000	0.216386
Chr06	19125000	0.172750
Chr06	19175000	0.205841
Chr06	19225000	0.285472
Chr06	19275000	0.185940
Chr06	19325000	0.317690
Chr06	19375000	0.231566
Chr06	19425000	0.167784
Chr06	19475000	0.219784
Chr06	19525000	0.264996
Chr06	19575000	0.188338
Chr06	19625000	0.216180
Chr06	19675000	0.155140
Chr06	19725000	0.198672
Chr06	19775000	0.165764
Chr06	19825000	0.157989
Chr06	19875000	0.167581
Chr06	19925000	0.211857
Chr06	19975000	0.142631
Chr06	20025000	0.312751
Chr06	20075000	0.335243
Chr06	20125000	0.404097
Chr06	20175000	0.424273
Chr06	20225000	0.215020
Chr06	20275000	0.323741
Chr06	20325000	0.264758
Chr06	20375000	0.432864
Chr06	20425000	0.221574
Chr06	20475000	0.265874
Chr06	20525000	0.274310
Chr06	20575000	0.351819
Chr06	20625000	0.397805
Chr06	20675000	0.369443
Chr06	20725000	0.333313
Chr06	20775000	0.310945
Chr06	20825000	0.097806
Chr06	20875000	0.213980
Chr06	20925000	0.221477
Chr06	20975000	0.245257
Chr06	21025000	0.352054
Chr06	21075000	0.226609
Chr06	21125000	0.145631
Chr06	21175000	0.184749
Chr06	21225000	0.183961
Chr06	21275000	0.168133
Chr06	21325000	0.170400
Chr06	21375000	0.335602
Chr06	21425000	0.216113
Chr06	21475000	0.457009
Chr06	21525000	0.261994
Chr06	21575000	0.250021
Chr06	21625000	0.108368
Chr06	21675000	0.194710
Chr06	21725000	0.141641
Chr06	21775000	0.218970
Chr06	21825000	0.160547
Chr06	21875000	0.093019
Chr06	21925000	0.246584
Chr06	21975000	0.133740
Chr06	22025000	0.160182
Chr06	22075000	0.170683
Chr06	22125000	0.115527
Chr06	22175000	0.123854
Chr06	22225000	0.188007
Chr06	22275000	0.239384
Chr06	22325000	0.185865
Chr06	22375000	0.394255
Chr06	22425000	0.367481
Chr06	22475000	0.178097
Chr06	22525000	0.123967
Chr06	22575000	0.154912
Chr06	22625000	0.167740
Chr06	22675000	0.138476
Chr06	22725000	0.173201
Chr06	22775000	0.236118
Chr06	22825000	0.212568
Chr06	22875000	0.176916
Chr06	22925000	0.119970
Chr06	22975000	0.063687
Chr06	23025000	0.119436
Chr06	23075000	0.154262
Chr06	23125000	0.112853
Chr06	23175000	0.189506
Chr06	23225000	0.084294
Chr06	23275000	0.098363
Chr06	23325000	0.160010
Chr06	23375000	0.246776
Chr06	23425000	0.440452
Chr06	23475000	0.233637
Chr06	23525000	0.266969
Chr06	23575000	0.177231
Chr06	23625000	0.089382
Chr06	23675000	0.103387
Chr06	23725000	0.176969
Chr06	23775000	0.200770
Chr06	23825000	0.172952
Chr06	23875000	0.278872
Chr06	23925000	0.233570
Chr06	23975000	0.259130
Chr06	24025000	0.383945
Chr06	24075000	0.222548
Chr06	24125000	0.259407
Chr06	24175000	0.196655
Chr06	24225000	0.158276
Chr06	24275000	0.177464
Chr06	24325000	0.204578
Chr06	24375000	0.173900
Chr06	24425000	0.210741
Chr06	24475000	0.228979
Chr06	24525000	0.226237
Chr06	24575000	0.431702
Chr06	24625000	0.231809
Chr06	24675000	0.388279
Chr06	24725000	0.325490
Chr06	24775000	0.198127
Chr06	24825000	0.284619
Chr06	24875000	0.353314
Chr06	24925000	0.223354
Chr06	24975000	0.159245
Chr06	25025000	0.100451
Chr06	25075000	0.124736
Chr06	25125000	0.212785
Chr06	25175000	0.172228
Chr06	25225000	0.176769
Chr06	25275000	0.200658
Chr06	25325000	0.357589
Chr06	25375000	0.303319
Chr06	25425000	0.159364
Chr06	25475000	0.216172
Chr06	25525000	0.206174
Chr06	25575000	0.250421
Chr06	25625000	0.273124
Chr06	25675000	0.338560
Chr06	25725000	0.198244
Chr06	25775000	0.169604
Chr06	25825000	0.251507
Chr06	25875000	0.215766
Chr06	25925000	0.107169
Chr06	25975000	0.164355
Chr06	26025000	0.149429
Chr06	26075000	0.247301
Chr06	26125000	0.180745
Chr06	26175000	0.182889
Chr06	26225000	0.196437
Chr06	26275000	0.138563
Chr06	26325000	0.202944
Chr06	26375000	0.173067
Chr06	26425000	0.201033
Chr06	26475000	0.312609
Chr06	26525000	0.190194
Chr06	26575000	0.200287
Chr06	26625000	0.144579
Chr06	26675000	0.153622
Chr06	26725000	0.209277
Chr06	26775000	0.126333
Chr06	26825000	0.132339
Chr06	26875000	0.187798
Chr06	26925000	0.211006
Chr06	26975000	0.197050
Chr06	27025000	0.195137
Chr06	27075000	0.147091
Chr06	27125000	0.174304
Chr06	27175000	0.236392
Chr06	27225000	0.212955
Chr06	27275000	0.317572
Chr06	27325000	0.167688
Chr06	27375000	0.232297
Chr06	27425000	0.206410
Chr06	27475000	0.210736
Chr06	27525000	0.274311
Chr06	27575000	0.175615
Chr06	27625000	0.247399
Chr06	27675000	0.145832
Chr06	27725000	0.163035
Chr06	27775000	0.187826
Chr06	27825000	0.144165
Chr06	27875000	0.222417
Chr07	75000	0.210036
Chr07	125000	0.420156
Chr07	175000	0.236563
Chr07	225000	0.261090
Chr07	275000	0.201604
Chr07	325000	0.178847
Chr07	375000	0.174077
Chr07	425000	0.238264
Chr07	475000	0.320916
Chr07	525000	0.249037
Chr07	575000	0.223447
Chr07	625000	0.363268
Chr07	675000	0.261823
Chr07	725000	0.215850
Chr07	775000	0.322673
Chr07	825000	0.170936
Chr07	875000	0.267296
Chr07	925000	0.353304
Chr07	975000	0.201539
Chr07	1025000	0.105458
Chr07	1075000	0.157595
Chr07	1125000	0.378682
Chr07	1175000	0.388701
Chr07	1225000	0.147897
Chr07	1275000	0.216971
Chr07	1325000	0.163925
Chr07	1375000	0.285682
Chr07	1425000	0.119663
Chr07	1475000	0.291103
Chr07	1525000	0.181901
Chr07	1575000	0.237095
Chr07	1625000	0.207462
Chr07	1675000	0.169184
Chr07	1725000	0.123202
Chr07	1775000	0.170231
Chr07	1825000	0.225446
Chr07	1875000	0.273840
Chr07	1925000	0.348494
Chr07	1975000	0.227003
Chr07	2025000	0.233644
Chr07	2075000	0.178751
Chr07	2125000	0.199805
Chr07	2175000	0.221685
Chr07	2225000	0.476137
Chr07	2275000	0.225930
Chr07	2325000	0.178945
Chr07	2375000	0.113523
Chr07	2425000	0.251800
Chr07	2475000	0.311498
Chr07	2525000	0.231747
Chr07	2575000	0.154715
Chr07	2625000	0.169798
Chr07	2675000	0.241114
Chr07	2725000	0.235749
Chr07	2775000	0.235352
Chr07	2825000	0.217890
Chr07	2875000	0.255294
Chr07	2925000	0.110737
Chr07	2975000	0.266746
Chr07	3025000	0.229387
Chr07	3075000	0.354439
Chr07	3125000	0.244953
Chr07	3175000	0.273991
Chr07	3225000	0.112538
Chr07	3275000	0.315523
Chr07	3325000	0.266673
Chr07	3375000	0.237706
Chr07	3425000	0.306587
Chr07	3475000	0.261755
Chr07	3525000	0.188331
Chr07	3575000	0.227587
Chr07	3625000	0.270133
Chr07	3675000	0.322343
Chr07	3725000	0.378090
Chr07	3775000	0.326091
Chr07	3825000	0.449302
Chr07	3875000	0.142963
Chr07	3925000	0.346645
Chr07	3975000	0.136708
Chr07	4025000	0.177428
Chr07	4075000	0.196572
Chr07	4125000	0.202942
Chr07	4175000	0.284124
Chr07	4225000	0.347929
Chr07	4275000	0.344259
Chr07	4325000	0.259294
Chr07	4375000	0.174978
Chr07	4425000	0.228334
Chr07	4475000	0.161969
Chr07	4525000	0.142230
Chr07	4575000	0.162237
Chr07	4625000	0.166376
Chr07	4675000	0.351382
Chr07	4725000	0.277562
Chr07	4775000	0.389638
Chr07	4825000	0.443638
Chr07	4875000	0.229645
Chr07	4925000	0.223404
Chr07	4975000	0.250420
Chr07	5025000	0.196872
Chr07	5075000	0.216794
Chr07	5125000	0.465081
Chr07	5175000	0.528062
Chr07	5225000	0.361260
Chr07	5275000	0.273345
Chr07	5325000	0.505912
Chr07	5375000	0.174064
Chr07	5425000	0.391360
Chr07	5475000	0.457931
Chr07	5525000	0.353851
Chr07	5575000	0.121015
Chr07	5625000	0.372286
Chr07	5675000	0.265568
Chr07	5725000	0.215106
Chr07	5775000	0.290880
Chr07	5825000	0.444252
Chr07	5875000	0.463667
Chr07	5925000	0.353056
Chr07	5975000	0.146230
Chr07	6025000	0.356608
Chr07	6075000	0.203819
Chr07	6125000	0.277079
Chr07	6175000	0.138306
Chr07	6225000	0.209638
Chr07	6275000	0.214594
Chr07	6325000	0.140250
Chr07	6375000	0.096020
Chr07	6425000	0.203730
Chr07	6475000	0.159262
Chr07	6525000	0.176651
Chr07	6575000	0.189560
Chr07	6625000	0.183519
Chr07	6675000	0.129265
Chr07	6725000	0.161141
Chr07	6775000	0.146578
Chr07	6825000	0.176357
Chr07	6875000	0.320995
Chr07	6925000	0.215116
Chr07	7025000	0.160270
Chr07	7075000	0.091390
Chr07	7125000	0.100869
Chr07	7175000	0.183053
Chr07	7225000	0.100990
Chr07	7275000	0.149669
Chr07	7375000	0.125279
Chr07	7425000	0.144179
Chr07	7475000	0.207039
Chr07	7625000	0.308407
Chr07	7725000	0.109500
Chr07	7775000	0.144992
Chr07	7825000	0.170338
Chr07	7875000	0.158470
Chr07	7925000	0.108375
Chr07	7975000	0.122650
Chr07	8025000	0.370488
Chr07	8075000	0.256199
Chr07	8125000	0.073682
Chr07	8175000	0.236191
Chr07	8225000	0.221031
Chr07	8275000	0.294899
Chr07	8325000	0.192366
Chr07	8375000	0.230961
Chr07	8425000	0.151316
Chr07	8475000	0.250771
Chr07	8525000	0.244350
Chr07	8575000	0.168741
Chr07	8625000	0.226516
Chr07	8675000	0.423680
Chr07	8725000	0.220121
Chr07	8775000	0.200346
Chr07	8825000	0.149657
Chr07	8875000	0.171262
Chr07	8925000	0.400695
Chr07	8975000	0.292735
Chr07	9025000	0.343668
Chr07	9075000	0.397002
Chr07	9125000	0.207092
Chr07	9175000	0.162504
Chr07	9225000	0.143877
Chr07	9275000	0.327636
Chr07	9325000	0.265312
Chr07	9375000	0.313006
Chr07	9425000	0.265273
Chr07	9475000	0.432460
Chr07	9525000	0.382549
Chr07	9575000	0.292726
Chr07	9625000	0.198101
Chr07	9675000	0.279410
Chr07	9725000	0.206512
Chr07	9775000	0.205859
Chr07	9825000	0.198032
Chr07	9875000	0.254387
Chr07	9925000	0.218700
Chr07	9975000	0.235719
Chr07	10025000	0.344554
Chr07	10075000	0.187061
Chr07	10125000	0.103534
Chr07	10175000	0.133730
Chr07	10225000	0.228148
Chr07	10275000	0.176607
Chr07	10325000	0.184502
Chr07	10375000	0.203392
Chr07	10425000	0.163957
Chr07	10475000	0.141316
Chr07	10525000	0.214339
Chr07	10575000	0.141624
Chr07	10625000	0.150940
Chr07	10675000	0.120249
Chr07	10725000	0.196629
Chr07	10775000	0.112715
Chr07	10825000	0.135558
Chr07	10875000	0.142541
Chr07	10925000	0.132878
Chr07	10975000	0.195537
Chr07	11025000	0.152582
Chr07	11075000	0.178508
Chr07	11125000	0.152441
Chr07	11175000	0.182974
Chr07	11225000	0.178363
Chr07	11275000	0.123406
Chr07	11325000	0.276342
Chr07	11375000	0.126871
Chr07	11425000	0.133833
Chr07	11475000	0.185216
Chr07	11525000	0.253928
Chr07	11575000	0.149853
Chr07	11625000	0.206700
Chr07	11675000	0.299770
Chr07	11725000	0.174195
Chr07	11775000	0.151425
Chr07	11825000	0.235352
Chr07	11875000	0.207587
Chr07	11925000	0.137032
Chr07	11975000	0.158823
Chr07	12025000	0.122773
Chr07	12075000	0.172767
Chr07	12125000	0.212891
Chr07	12175000	0.128945
Chr07	12225000	0.114089
Chr07	12275000	0.198394
Chr07	12325000	0.184207
Chr07	12375000	0.194219
Chr07	12425000	0.192874
Chr07	12475000	0.194926
Chr07	12525000	0.307238
Chr07	12575000	0.232112
Chr07	12625000	0.320049
Chr07	12675000	0.181782
Chr07	12725000	0.137494
Chr07	12775000	0.217433
Chr07	12825000	0.165580
Chr07	12875000	0.232479
Chr07	12925000	0.218340
Chr07	12975000	0.153259
Chr07	13025000	0.151238
Chr07	13075000	0.117226
Chr07	13125000	0.231485
Chr07	13175000	0.179357
Chr07	13225000	0.201137
Chr07	13275000	0.203457
Chr07	13325000	0.294252
Chr07	13375000	0.167202
Chr07	13425000	0.122884
Chr07	13475000	0.154966
Chr07	13525000	0.116585
Chr07	13575000	0.210088
Chr07	13625000	0.178710
Chr07	13675000	0.201981
Chr07	13725000	0.112875
Chr07	13775000	0.184416
Chr07	13825000	0.142090
Chr07	13875000	0.193743
Chr07	13925000	0.132586
Chr07	13975000	0.148709
Chr07	14025000	0.157702
Chr07	14075000	0.177146
Chr07	14125000	0.218369
Chr07	14175000	0.208122
Chr07	14225000	0.078117
Chr07	14275000	0.239929
Chr07	14325000	0.190747
Chr07	14375000	0.185902
Chr07	14425000	0.395908
Chr07	14475000	0.174189
Chr07	14525000	0.154622
Chr07	14575000	0.108913
Chr07	14625000	0.142612
Chr07	14675000	0.135432
Chr07	14725000	0.191543
Chr07	14775000	0.183304
Chr07	14825000	0.204821
Chr07	14875000	0.216145
Chr07	14925000	0.149867
Chr07	14975000	0.174170
Chr07	15025000	0.182944
Chr07	15075000	0.178901
Chr07	15125000	0.255639
Chr07	15175000	0.125197
Chr07	15225000	0.153679
Chr07	15275000	0.112105
Chr07	15325000	0.067540
Chr07	15375000	0.188317
Chr07	15425000	0.383340
Chr07	15475000	0.512857
Chr07	15525000	0.457788
Chr07	15575000	0.437890
Chr08	75000	0.173868
Chr08	125000	0.241719
Chr08	175000	0.275548
Chr08	225000	0.204033
Chr08	275000	0.273949
Chr08	325000	0.075234
Chr08	375000	0.185865
Chr08	425000	0.189792
Chr08	475000	0.144568
Chr08	525000	0.152489
Chr08	575000	0.122249
Chr08	625000	0.101639
Chr08	675000	0.185085
Chr08	725000	0.136975
Chr08	775000	0.114993
Chr08	825000	0.130383
Chr08	875000	0.161511
Chr08	925000	0.239378
Chr08	975000	0.343648
Chr08	1025000	0.428226
Chr08	1075000	0.347030
Chr08	1125000	0.430290
Chr08	1175000	0.335470
Chr08	1225000	0.229812
Chr08	1275000	0.220275
Chr08	1325000	0.229188
Chr08	1375000	0.256533
Chr08	1425000	0.110670
Chr08	1475000	0.128532
Chr08	1525000	0.126655
Chr08	1575000	0.123348
Chr08	1625000	0.142939
Chr08	1675000	0.214370
Chr08	1725000	0.203195
Chr08	1775000	0.165904
Chr08	1825000	0.200390
Chr08	1875000	0.144351
Chr08	1925000	0.148510
Chr08	1975000	0.105790
Chr08	2025000	0.560222
Chr08	2075000	0.462593
Chr08	2125000	0.397348
Chr08	2175000	0.164363
Chr08	2225000	0.228438
Chr08	2275000	0.160361
Chr08	2325000	0.305865
Chr08	2375000	0.274073
Chr08	2425000	0.190235
Chr08	2475000	0.234899
Chr08	2525000	0.206180
Chr08	2575000	0.302477
Chr08	2625000	0.263595
Chr08	2675000	0.209789
Chr08	2725000	0.268035
Chr08	2775000	0.173596
Chr08	2825000	0.111977
Chr08	2875000	0.255003
Chr08	2925000	0.319501
Chr08	2975000	0.233140
Chr08	3025000	0.177838
Chr08	3075000	0.235786
Chr08	3125000	0.230385
Chr08	3175000	0.387922
Chr08	3225000	0.270546
Chr08	3275000	0.300828
Chr08	3325000	0.348010
Chr08	3375000	0.338000
Chr08	3425000	0.310685
Chr08	3475000	0.284471
Chr08	3525000	0.313929
Chr08	3575000	0.221670
Chr08	3625000	0.215437
Chr08	3675000	0.366502
Chr08	3725000	0.266910
Chr08	3775000	0.333199
